year,month,day,hour,minute,temp_mean,humidity_mean,pressure,precipitation_hr,precipitation_lr,snowfall_hr,snowfall_lr,total_cloudcover_mean,high_cloudcover_mean,medium_cloudcover_mean,low_cloudcover_mean,sunshine_duration,shortwave_radiation,windspeed_mean,winddirection_mean,windspeed_mean_80m,winddirection_mean_80m,windspeed_mean_900m,winddirection_mean_900m,windgust_mean,temp_max,temp_min,humidity_max,humidity_min,pressure_max,pressure_min,total_cloudcover_max,total_cloudcover_min,high_cloudcover_max,high_cloudcover_min,medium_cloudcover_max,medium_cloudcover_min,low_cloudcover_max,low_cloudcover_min,wind_speed_max_10m,wind_speed_min_10m,wind_speed_max_80m,wind_speed_min_80m,wind_speed_max_900m,wind_speed_min_900m,wind_gust_max,wind_gust_min,dew_point_max,dew_point_min
2015,3,15,0,0,5.3,77.71,1020.73,0.0,0.0,0.0,0.0,36.17,13.75,12.75,23.42,521.64,4693.86,6.07,239.74,8.53,217.46,20.0,104.46,10.74,11.31,0.25,95,62,1022.7,1018.5,100.0,0.0,99,0,100,0,100,0,14.26,0.72,27.01,0.8,27.38,10.16,16.2,5.76,10.53767798286977,-6.1652796428191055
2015,3,16,0,0,8.79,63.79,1021.35,0.0,0.0,0.0,0.0,41.05,14.38,40.62,6.17,490.72,4815.79,8.43,104.89,15.33,96.61,17.78,137.95,10.36,15.55,2.67,77,46,1022.9,1020.2,100.0,0.0,100,0,100,0,78,0,12.77,2.31,31.4,2.19,39.97,2.19,19.8,1.08,11.531602127632848,-7.783490221062003
2015,3,17,0,0,10.42,64.5,1022.78,0.0,0.0,0.0,0.0,9.75,19.83,6.04,0.0,688.34,4862.96,9.35,97.84,15.68,101.15,14.38,129.03,8.22,17.62,3.38,82,43,1024.2,1021.2,47.0,0.0,100,0,47,0,0,0,15.28,2.62,26.41,5.6,26.0,2.28,12.6,1.8,14.507217061123825,-8.004002688541602
2015,3,18,0,0,12.09,67.17,1023.76,0.0,0.0,0.0,0.0,22.92,8.04,22.42,0.21,459.82,4880.76,6.45,266.53,8.41,241.71,14.22,76.92,9.54,17.67,8.47,84,52,1025.2,1022.1,89.0,0.0,100,0,89,0,3,0,17.02,0.51,23.58,0.36,23.45,4.68,23.04,3.24,14.93007515391926,-0.8185603916135289
2015,3,19,0,0,10.66,83.04,1023.75,0.0,0.0,0.0,0.0,37.75,1.58,6.92,35.54,437.72,4506.07,5.69,289.2,7.0,255.53,11.0,115.15,9.28,14.57,7.4,95,67,1025.5,1022.4,100.0,0.0,24,0,46,0,100,0,11.77,1.61,13.4,1.48,27.48,2.81,21.6,2.52,13.777355556952438,1.6765686757223917
2015,3,20,0,0,10.04,71.33,1021.98,0.0,0.0,0.0,0.0,5.77,16.71,0.79,0.75,670.06,5078.34,5.26,190.16,6.69,206.94,15.88,101.51,9.21,15.58,4.18,92,54,1025.5,1018.8,30.0,0.0,100,0,8,0,8,0,8.67,0.51,17.73,1.3,28.19,2.52,18.72,3.96,14.283725448194573,-4.293788658513491
2015,3,21,0,0,9.41,74.29,1017.28,2.4,0.0,0.0,0.0,91.68,24.75,87.5,89.42,0.0,2121.76,10.66,212.8,13.47,189.87,25.15,218.12,14.62,13.15,5.86,87,58,1020.0,1015.0,100.0,0.0,100,0,100,0,100,0,20.27,2.81,25.28,2.19,37.23,7.41,28.44,2.16,11.033421301638864,-1.7648446361365042
2015,3,22,0,0,7.98,71.04,1016.82,0.0,0.3,0.0,0.0,30.75,0.0,27.79,30.75,681.44,5160.22,15.35,94.06,19.83,95.94,33.6,82.48,21.68,12.14,3.82,89,52,1018.7,1015.0,100.0,0.0,0,0,100,0,100,0,30.26,4.51,34.58,7.07,50.41,15.7,33.48,11.52,10.38061814091307,-5.1273413664064
2015,3,23,0,0,9.14,70.04,1015.07,0.0,0.0,0.0,0.0,11.43,1.42,0.0,11.04,797.67,5275.03,4.25,180.67,6.33,170.17,7.97,225.98,6.99,13.57,4.57,87,53,1018.7,1011.6,100.0,0.0,34,0,0,0,100,0,7.9,1.02,18.12,0.72,17.46,2.28,10.08,2.16,11.446357762736449,-4.1792128801776025
2015,3,24,0,0,10.84,68.25,1007.71,0.2,0.0,0.0,0.0,50.8,15.67,50.25,26.62,407.09,4783.75,3.92,133.34,6.32,142.16,9.32,201.79,6.07,15.66,5.6,87,51,1011.6,1004.0,100.0,0.0,88,0,100,0,100,0,9.18,0.36,18.9,1.08,19.44,0.36,13.32,0.72,13.501034778075137,-3.736433898450235
2015,3,25,0,0,9.38,79.17,1004.25,1.4,5.1,0.0,0.0,98.58,51.46,95.17,91.79,0.0,1846.75,11.62,244.58,15.64,255.88,23.35,183.25,13.72,11.44,7.66,86,72,1006.9,1002.4,100.0,66.0,100,0,100,49,100,0,21.08,2.19,26.07,2.41,41.71,7.49,23.76,2.16,9.180301533489448,2.9354819496436235
2015,3,26,0,0,8.11,69.42,1010.97,0.4,3.0,0.0,0.0,91.04,21.29,39.04,78.96,125.74,4238.18,14.51,282.82,18.06,283.89,25.55,289.73,18.49,11.37,5.06,88,54,1013.5,1007.9,100.0,0.0,100,0,100,0,100,0,22.1,8.91,28.66,8.77,56.72,8.59,28.8,9.0,9.453163056422962,-3.4744711781783617
2015,3,27,0,0,7.56,67.29,1020.55,0.6,1.1,0.0,0.0,19.46,0.0,2.33,17.79,720.73,4768.62,19.69,271.33,25.77,274.94,34.63,296.56,26.58,10.94,3.99,90,50,1025.4,1014.2,100.0,0.0,0,0,50,0,100,0,27.85,10.83,30.91,19.96,57.07,22.07,33.12,17.64,9.363439281536754,-5.486017279765941
2015,3,28,0,0,8.67,68.75,1021.47,1.9,2.4,0.0,0.0,49.34,18.17,24.12,42.29,355.51,4296.03,9.8,234.68,12.26,246.02,28.36,272.88,16.4,14.29,3.24,83,48,1025.2,1017.3,100.0,0.0,100,0,100,0,100,0,22.46,1.8,28.7,1.44,60.12,10.8,30.96,2.88,11.440538196382139,-6.710223145086576
2015,3,29,0,0,10.9,72.62,1012.51,0.1,7.5,0.0,0.0,93.04,74.54,88.62,81.0,0.0,2427.03,32.53,252.97,41.82,253.04,76.15,261.74,46.38,13.65,8.84,83,62,1018.0,1007.4,100.0,16.0,100,0,100,0,100,0,41.8,19.83,53.74,28.46,96.43,57.63,60.48,32.76,10.814912424906014,1.959872714216232
2015,3,30,0,0,9.26,72.58,1012.3,5.2,14.4,0.0,0.0,96.62,45.08,67.12,85.12,43.64,1876.12,29.48,274.57,38.14,274.97,64.43,281.49,45.06,10.56,8.24,87,58,1017.7,1007.1,100.0,38.0,100,0,100,0,100,1,43.0,18.12,54.65,26.34,98.63,42.55,60.12,30.6,8.486721955126045,0.4677892180521872
2015,3,31,0,0,9.94,70.79,1013.01,3.3,4.8,0.0,0.0,65.71,20.25,44.25,55.75,233.94,2414.57,39.06,261.67,50.05,261.93,86.93,267.74,57.47,11.92,7.12,77,68,1018.0,1009.2,100.0,0.0,100,0,100,0,100,0,48.72,23.51,60.08,31.58,101.82,74.31,71.28,41.4,8.01508512793183,1.6159884992723312
2015,4,1,0,0,5.54,66.88,1023.8,4.2,7.0,1.05,0.0,58.5,2.08,9.17,57.38,356.09,4142.06,31.77,275.0,40.36,275.92,62.76,284.5,42.56,7.32,3.73,81,56,1026.6,1018.3,100.0,4.0,26,0,73,0,100,4,39.76,18.0,51.05,28.08,83.43,48.47,53.28,30.96,4.276758570817345,-4.230968663473758
2015,4,2,0,0,6.49,73.79,1020.43,6.8,13.1,0.0,0.0,96.71,64.92,96.71,70.83,0.0,1579.75,27.83,266.38,36.16,274.91,63.11,294.29,40.72,9.29,4.9,87,63,1024.8,1015.7,100.0,36.0,100,0,100,36,100,0,45.47,4.84,56.77,7.64,102.89,11.61,65.52,7.56,7.237792166447846,-1.5477982072483996
2015,4,3,0,0,7.29,69.79,1020.35,2.6,3.6,0.0,0.0,61.21,44.08,61.21,44.58,330.31,5407.64,5.78,154.79,6.7,180.36,7.88,247.52,6.94,12.87,1.48,91,45,1025.2,1015.6,100.0,0.0,100,0,100,0,100,0,12.1,1.08,13.38,1.02,14.4,0.36,15.12,2.52,11.435899480914932,-9.152462234200776
2015,4,4,0,0,6.22,91.58,1013.57,11.2,13.8,0.0,0.0,100.0,53.54,90.79,100.0,0.0,1461.38,11.42,190.72,15.24,192.45,21.95,197.68,15.75,9.08,4.16,95,84,1016.8,1010.6,100.0,100.0,100,0,100,15,100,100,19.47,2.55,24.86,2.9,37.11,12.9,25.2,6.12,8.32142797577285,1.7009147943457523
2015,4,5,0,0,5.49,64.38,1020.19,0.0,2.0,0.0,0.0,38.71,0.0,2.42,38.71,523.21,4353.88,15.12,106.89,19.57,89.09,34.93,69.97,23.62,9.88,1.14,93,38,1025.2,1016.5,100.0,0.0,0,0,31,0,100,0,28.14,3.32,31.45,3.4,43.65,30.09,34.2,13.68,8.801179566030962,-11.588347694767233
2015,4,6,0,0,5.06,60.04,1028.16,0.0,0.0,0.0,0.0,2.08,0.0,0.0,2.08,697.49,5730.71,10.31,125.59,13.66,123.66,25.63,84.67,17.2,9.87,0.7,77,43,1034.0,1025.5,10.0,0.0,0,0,0,0,10,0,24.39,1.94,28.41,1.53,37.24,8.21,29.16,1.08,6.0284663277788715,-10.438152592211127
2015,4,7,0,0,6.15,57.0,1036.14,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,732.79,6292.3,9.21,127.0,12.28,126.01,20.92,76.43,18.63,12.08,-0.38,81,37,1038.1,1034.6,2.0,0.0,0,0,2,0,0,0,18.01,1.8,22.6,1.61,35.64,2.6,29.88,2.88,8.918130942391528,-13.278767356624346
2015,4,8,0,0,9.29,53.79,1033.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.18,6267.38,6.3,156.85,10.49,169.19,13.88,77.14,12.26,15.37,2.96,72,45,1036.6,1030.5,0.0,0.0,0,0,0,0,0,0,9.01,3.4,18.56,5.45,31.63,6.41,23.76,6.84,10.346937077640229,-7.801492435796907
2015,4,9,0,0,12.18,59.92,1028.26,0.0,0.0,0.0,0.0,0.46,1.54,0.0,0.0,732.66,6270.05,7.13,168.79,9.59,161.52,17.06,193.77,15.66,19.27,3.9,82,39,1031.4,1025.4,6.0,0.0,20,0,0,0,0,0,13.9,3.4,15.72,3.08,29.43,7.64,32.04,3.6,16.117102886832416,-8.785122670330052
2015,4,10,0,0,14.59,54.96,1024.06,0.0,0.4,0.0,0.0,33.95,41.17,30.04,17.25,513.15,6175.71,8.42,181.82,11.68,177.5,17.22,266.13,9.02,20.12,9.21,74,30,1026.7,1020.9,100.0,0.0,100,0,100,0,100,0,16.52,2.62,22.71,1.84,28.47,3.67,15.48,1.8,15.33514387629904,-7.461928158301721
2015,4,11,0,0,13.36,59.54,1025.33,0.8,1.2,0.0,0.0,66.01,6.08,52.88,59.58,181.96,3978.3,11.2,213.53,14.27,228.26,38.18,263.12,19.24,16.66,9.41,82,44,1029.3,1023.5,100.0,0.3,25,0,100,0,100,0,21.32,0.72,25.1,0.36,60.83,24.97,27.72,6.48,13.570439476468087,-2.2264027070036314
2015,4,12,0,0,14.46,68.12,1029.46,0.0,0.0,0.0,0.0,41.88,27.42,20.33,35.96,412.65,5501.98,5.45,252.48,5.59,287.7,14.29,268.9,11.01,18.91,9.48,82,52,1031.3,1027.7,100.0,0.0,100,0,100,0,100,0,9.2,1.48,9.03,0.72,24.72,5.01,16.92,2.16,15.765876705257334,0.11651356634686905
2015,4,13,0,0,14.59,63.71,1030.82,0.0,0.0,0.0,0.0,19.33,12.54,1.21,15.88,550.14,6030.64,7.6,275.27,8.48,271.42,21.02,296.18,16.22,19.89,8.14,79,45,1032.7,1029.5,100.0,0.0,79,0,13,0,100,0,13.78,0.51,16.04,0.36,30.86,12.52,24.84,7.56,16.135642127160015,-3.07894381808064
2015,4,14,0,0,14.72,60.33,1029.27,0.0,0.0,0.0,0.0,23.35,26.17,21.5,0.0,487.26,6474.75,3.93,198.36,5.17,206.69,9.42,205.24,5.47,20.55,9.17,83,36,1032.3,1025.6,100.0,0.0,100,0,100,0,0,0,9.18,0.8,20.11,0.51,16.68,1.08,16.56,0.72,17.558046045312114,-5.118898268304592
2015,4,15,0,0,16.77,45.12,1020.17,0.0,0.0,0.0,0.0,7.21,9.17,5.71,0.0,663.81,6633.17,6.65,151.76,10.77,175.18,11.56,203.92,11.58,24.12,8.76,70,29,1025.8,1016.0,100.0,0.0,100,0,100,0,0,0,11.44,1.94,24.57,1.8,20.16,0.8,21.6,1.8,18.296779226868786,-8.288695672841014
2015,4,16,0,0,15.81,65.08,1015.12,0.4,2.5,0.0,0.0,78.32,39.42,66.54,42.46,69.57,4435.76,8.15,154.98,10.27,172.89,27.79,247.66,15.67,21.21,11.0,92,43,1017.3,1012.9,100.0,0.0,100,0,100,0,100,0,17.32,3.05,21.33,0.8,38.67,7.42,27.36,6.48,19.855610914188563,-1.0969663770566866
2015,4,17,0,0,13.6,79.29,1013.15,16.8,19.8,0.0,0.0,95.83,36.88,88.17,85.58,0.0,2268.61,10.52,224.05,12.47,231.26,29.76,201.61,16.86,16.72,10.08,96,64,1016.2,1011.1,100.0,0.0,100,0,100,0,100,0,20.16,2.04,25.94,1.3,44.69,4.39,25.2,7.56,16.077973834218824,3.5808469031754484
2015,4,18,0,0,9.9,66.21,1019.68,5.2,2.8,0.0,0.0,45.62,11.54,34.29,45.62,443.28,5476.17,14.73,134.89,19.62,123.24,31.73,83.53,19.56,13.96,4.75,96,38,1021.1,1016.7,100.0,0.0,90,0,100,0,100,0,24.93,4.68,28.94,2.9,59.15,9.79,29.52,9.36,13.331810742758558,-8.35546995369716
2015,4,19,0,0,10.02,54.38,1018.52,0.0,0.0,0.0,0.0,2.62,0.0,0.0,2.62,759.92,6950.01,11.11,98.04,16.29,102.88,41.06,97.95,17.85,17.44,1.97,76,34,1022.5,1015.7,20.0,0.0,0,0,0,0,20,0,20.53,1.08,26.73,1.8,68.1,20.04,26.28,10.44,13.161337432427812,-12.230377041768444
2015,4,20,0,0,11.22,61.79,1024.18,0.0,0.0,0.0,0.0,14.63,5.67,14.29,0.71,559.58,6623.38,7.12,162.96,9.57,175.49,17.0,82.63,16.08,18.56,4.8,79,45,1026.6,1022.0,100.0,0.0,88,0,100,0,10,0,13.44,0.36,23.77,1.44,36.5,3.56,25.56,4.68,14.844031728988487,-6.122944114765747
2015,4,21,0,0,13.37,62.42,1027.54,0.0,0.0,0.0,0.0,0.94,3.12,0.0,0.0,833.77,6869.02,4.68,144.18,4.97,139.64,25.22,86.62,16.78,21.56,5.85,75,34,1029.3,1025.7,7.2,0.0,24,0,0,0,0,0,10.64,1.3,10.31,0.8,36.97,6.92,24.84,5.4,16.933870132795153,-8.799824461900721
2015,4,22,0,0,12.92,63.5,1024.28,0.0,0.0,0.0,0.0,1.35,4.5,0.04,0.0,834.74,6980.27,9.74,272.42,13.32,214.6,12.22,214.11,14.73,20.35,7.07,83,40,1028.6,1020.6,8.7,0.0,29,0,1,0,0,0,18.56,1.14,24.49,1.48,30.27,0.36,27.72,2.16,17.362651645236635,-5.609501434841348
2015,4,23,0,0,11.62,60.83,1018.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,905.69,7047.02,10.42,190.49,15.04,173.95,6.98,160.13,13.61,17.63,4.57,89,36,1022.4,1015.2,0.0,0.0,0,0,0,0,0,0,17.56,3.26,24.86,6.49,13.91,3.55,22.68,6.12,15.792731372522,-9.206218675238029
2015,4,24,0,0,14.11,56.75,1014.38,0.0,0.0,0.0,0.0,4.32,9.62,2.96,0.0,888.78,7063.93,9.4,191.22,13.6,199.48,12.91,237.56,11.46,20.55,5.35,80,37,1017.6,1011.7,48.0,0.0,95,0,48,0,0,0,15.08,0.51,30.31,0.36,22.51,7.41,27.72,1.08,16.975095191618863,-8.161427305645597
2015,4,25,0,0,14.26,73.83,1011.06,8.4,8.1,0.0,0.0,98.33,61.25,88.88,85.79,0.0,2766.12,9.16,184.14,13.38,209.44,33.07,246.64,20.98,19.05,9.92,88,49,1012.1,1009.9,100.0,60.0,100,0,100,5,100,0,18.53,2.55,24.19,3.71,52.02,9.75,30.96,10.08,17.01361360522256,-0.29484532926915474
2015,4,26,0,0,14.73,74.75,1007.99,4.2,6.7,0.0,0.0,93.46,68.46,83.21,79.29,0.0,3046.47,7.12,178.64,10.75,184.8,20.88,216.33,15.06,18.33,11.23,88,61,1012.0,1002.4,100.0,24.0,100,0,100,0,100,0,13.05,0.51,25.87,0.72,43.7,1.44,22.68,7.2,16.30497376352428,3.986145678675992
2015,4,27,0,0,13.97,84.21,1000.94,10.6,14.8,0.0,0.0,100.0,65.21,100.0,84.88,0.0,2982.39,9.65,285.48,12.87,262.94,14.25,205.04,11.4,17.37,10.03,96,72,1004.1,999.3,100.0,100.0,100,0,100,100,100,0,23.87,1.53,30.63,2.16,38.2,2.31,19.08,3.6,16.72469326777856,5.214665917284882
2015,4,28,0,0,10.18,68.83,1015.51,9.0,7.3,0.0,0.0,50.96,20.38,44.08,47.46,441.83,3880.4,15.14,296.17,18.9,271.88,27.62,288.6,19.05,13.64,6.74,95,41,1021.4,1005.1,100.0,0.0,100,0,100,0,100,0,26.32,2.97,33.12,5.12,56.89,13.61,31.32,4.68,12.853179879844847,-5.5826026656953145
2015,4,29,0,0,11.55,59.71,1017.32,0.0,0.0,0.0,0.0,96.96,82.0,96.96,0.83,0.0,6560.19,8.63,158.46,12.3,159.35,19.43,157.56,16.21,17.27,4.21,82,39,1021.3,1014.4,100.0,27.0,100,18,100,27,10,0,14.06,3.6,21.22,1.48,35.01,3.6,27.0,9.36,14.165693515033835,-8.506839710342932
2015,4,30,0,0,12.46,62.25,1016.12,2.0,2.8,0.0,0.0,94.04,52.21,92.79,59.75,43.4,4947.51,10.77,255.65,14.25,261.51,26.66,265.34,21.89,15.43,8.74,84,49,1018.4,1013.7,100.0,43.0,100,0,100,43,100,0,16.7,5.19,22.96,6.49,37.2,13.68,29.16,13.32,12.737677935807056,-1.3797116829861515
2015,5,1,0,0,11.67,89.46,1006.54,38.8,42.8,0.0,0.0,100.0,91.0,95.92,100.0,0.0,938.95,13.47,215.83,17.89,235.28,46.42,246.57,25.86,15.44,7.52,96,80,1012.5,1002.8,100.0,100.0,100,0,100,2,100,100,27.56,2.19,37.34,2.28,86.29,5.09,40.32,5.76,14.804409647049479,4.294485252939412
2015,5,2,0,0,12.67,84.21,1011.44,5.6,5.7,0.0,0.0,94.67,50.96,49.29,81.79,74.04,3705.07,5.88,235.12,7.05,257.08,29.06,262.93,15.78,17.17,8.94,94,66,1013.0,1008.6,100.0,23.0,100,0,100,0,100,10,15.07,0.36,19.62,0.36,60.42,5.09,25.92,4.32,16.194687674346444,2.9329788168827333
2015,5,3,0,0,17.23,78.67,1008.45,10.2,14.8,0.0,0.0,96.25,72.75,96.21,80.83,0.0,2919.2,11.91,210.74,16.17,221.32,48.03,257.97,29.02,22.28,12.75,96,53,1010.6,1006.5,100.0,10.0,100,21,100,9,100,2,21.49,5.24,26.32,5.19,76.96,30.51,42.84,16.2,21.609642981327088,3.411383323344581
2015,5,4,0,0,18.44,76.58,1009.46,1.4,10.3,0.0,0.0,89.0,59.79,79.29,67.5,77.16,3520.84,11.45,155.79,16.71,164.47,23.51,201.73,20.3,22.48,14.71,94,52,1012.0,1005.4,100.0,4.0,100,0,100,4,100,0,18.09,3.08,30.38,6.48,40.74,8.7,36.72,7.2,21.463705745685985,4.953903473494264
2015,5,5,0,0,19.09,61.33,1007.54,0.1,0.9,0.0,0.0,84.17,30.38,78.96,29.08,218.94,5375.6,17.77,232.95,24.84,238.26,49.05,257.55,33.21,24.11,13.87,89,42,1014.0,1002.9,100.0,1.0,100,0,100,0,100,0,30.7,6.61,35.35,9.69,94.9,24.95,57.24,15.12,22.178644915174555,1.1716703289107833
2015,5,6,0,0,14.62,60.96,1017.18,0.0,0.1,0.0,0.0,37.08,0.0,21.25,37.08,651.6,5938.08,11.67,254.54,15.63,261.39,27.29,268.02,24.66,18.26,10.22,86,44,1020.8,1015.0,100.0,0.0,0,0,100,0,100,0,18.58,4.38,23.58,5.35,44.01,14.04,33.84,11.88,15.875485548400523,-1.4910058257250844
2015,5,7,0,0,13.46,62.71,1020.49,0.0,0.0,0.0,0.0,89.46,25.71,28.96,65.17,32.55,4833.59,6.9,264.73,9.53,260.03,15.52,270.42,14.06,17.14,9.52,76,51,1023.6,1017.7,100.0,0.0,100,0,100,0,100,0,16.04,1.3,16.7,2.19,39.56,1.44,23.76,3.6,12.871309262194641,-0.11375465633852798
2015,5,8,0,0,16.79,64.25,1015.39,5.0,4.8,0.0,0.0,49.0,39.25,48.12,24.46,388.6,6470.3,8.97,164.08,12.53,170.69,17.42,220.99,13.52,23.55,10.01,82,41,1018.2,1012.4,100.0,0.0,100,0,100,0,100,0,18.18,3.1,26.68,3.32,42.2,2.1,30.96,3.6,20.29186701834796,-2.6359713116327232
2015,5,9,0,0,15.91,72.38,1021.85,0.0,1.1,0.0,0.0,48.9,24.17,20.29,32.5,489.06,6498.78,15.5,260.59,20.21,267.25,33.58,275.21,24.6,19.43,11.39,90,56,1026.2,1018.5,100.0,0.0,100,0,100,0,100,0,24.59,9.18,27.79,13.44,47.16,22.68,30.24,19.8,17.744300382325708,2.924708603972852
2015,5,10,0,0,16.3,61.83,1026.38,0.0,0.0,0.0,0.0,13.0,9.58,0.04,11.33,786.88,7309.57,5.67,174.67,7.21,185.87,11.53,219.62,10.07,21.86,9.43,83,42,1027.9,1024.6,100.0,0.0,30,0,1,0,100,0,10.3,1.3,23.51,0.36,31.26,2.41,20.16,2.52,18.83779267379433,-2.8349817668443444
2015,5,11,0,0,19.88,58.42,1022.58,0.0,0.0,0.0,0.0,62.36,60.0,61.33,0.0,94.62,6895.72,6.83,110.75,10.4,123.79,15.86,234.39,10.37,26.16,11.35,77,39,1024.9,1020.8,100.0,0.0,100,0,100,0,0,0,13.18,0.72,28.46,0.51,29.66,9.22,21.6,1.08,21.800742387252196,-2.107715187736616
2015,5,12,0,0,22.02,58.33,1019.47,0.0,0.0,0.0,0.0,38.11,76.67,23.0,8.75,592.1,7282.87,9.37,194.86,13.51,188.97,26.5,261.86,15.06,28.79,15.39,86,34,1022.1,1017.2,100.0,1.8,100,6,100,0,100,0,20.36,1.02,26.08,0.36,54.33,9.01,33.48,2.88,26.20624590885674,-0.3928003066783899
2015,5,13,0,0,19.59,67.46,1016.7,1.6,3.2,0.0,0.0,43.98,36.88,24.04,27.21,357.8,6764.89,7.58,252.96,10.86,273.39,31.33,269.07,24.0,25.19,13.88,74,60,1022.8,1010.3,100.0,0.0,100,0,100,0,100,0,20.95,0.72,33.48,0.72,72.47,9.59,39.96,7.92,20.216921237381573,6.2435508874184205
2015,5,14,0,0,17.7,67.29,1011.34,4.0,3.2,0.0,0.0,98.04,39.62,65.92,64.17,25.53,5845.52,19.32,279.1,24.67,278.79,37.02,276.49,27.78,21.09,11.53,87,53,1013.3,1008.0,100.0,54.0,100,0,100,0,100,0,31.56,11.77,42.0,17.41,61.13,20.97,43.56,18.36,18.83791271060247,2.280462818313994
2015,5,15,0,0,10.15,89.62,1013.48,16.0,7.1,0.0,0.0,97.5,13.83,62.75,97.5,0.0,1309.19,13.85,283.43,17.54,287.0,35.33,143.83,21.54,11.47,7.99,96,80,1017.3,1011.4,100.0,40.0,100,0,100,0,100,40,21.41,4.02,26.08,7.92,54.24,12.59,35.28,14.76,10.854165023144882,4.752190689721675
2015,5,16,0,0,14.55,72.71,1022.67,0.0,0.0,0.0,0.0,49.37,8.38,7.46,42.46,593.41,7438.62,11.76,297.57,14.01,301.7,20.2,198.39,14.68,20.84,8.35,96,47,1026.3,1018.2,100.0,0.0,91,0,85,0,100,0,21.86,6.7,26.54,5.4,38.71,13.04,24.48,8.28,20.177039011221495,-2.3021937503543235
2015,5,17,0,0,15.31,74.0,1023.67,0.6,0.8,0.0,0.0,38.91,13.88,3.04,36.67,578.08,6651.86,8.82,317.76,11.37,326.63,10.57,323.29,11.25,19.58,11.79,95,51,1026.9,1020.3,100.0,0.0,92,0,40,0,100,0,13.71,4.74,15.48,3.98,16.18,6.41,17.64,5.76,18.755611053892398,1.9820262232492492
2015,5,18,0,0,16.09,70.71,1013.16,0.0,0.0,0.0,0.0,20.98,3.88,4.62,18.25,601.64,7024.77,6.71,251.29,8.89,250.66,17.1,267.04,16.05,22.46,10.48,89,54,1020.0,1007.8,100.0,0.0,39,0,32,0,100,0,14.08,0.72,20.87,0.0,44.78,6.49,28.8,3.24,20.55282341880782,1.5671793153558955
2015,5,19,0,0,13.63,65.5,1010.9,0.0,0.0,0.0,0.0,82.04,36.12,51.12,70.79,177.57,5275.92,16.03,273.6,20.95,280.82,32.83,282.93,26.94,16.21,10.99,80,50,1013.3,1008.4,100.0,19.0,100,0,100,0,100,0,25.86,5.86,28.11,12.76,46.45,20.62,34.56,16.56,12.753437005887577,0.9685112874756128
2015,5,20,0,0,9.98,67.96,1016.37,3.9,4.1,0.0,0.0,99.88,20.29,62.96,82.46,0.0,3934.69,15.57,295.77,20.19,298.07,27.28,307.96,19.74,11.47,8.08,87,58,1020.2,1013.0,100.0,97.0,100,0,100,0,100,10,21.48,7.93,24.02,15.12,37.45,21.2,29.16,13.32,9.381558778094961,0.31773900209175177
2015,5,21,0,0,11.07,63.58,1023.23,0.0,0.0,0.0,0.0,36.71,0.0,33.33,23.79,609.72,7557.88,16.77,224.99,21.6,174.4,35.28,13.83,22.95,15.75,6.91,82,46,1027.2,1020.5,100.0,0.0,0,0,100,0,100,0,26.53,3.55,30.55,7.93,41.27,29.27,27.0,8.28,12.682373092288357,-3.9072327615940465
2015,5,22,0,0,12.9,62.38,1023.72,0.0,0.0,0.0,0.0,75.21,24.04,21.71,65.62,213.29,6839.65,8.91,149.56,10.98,139.25,20.4,41.96,19.5,18.75,7.15,83,38,1027.4,1019.9,100.0,4.0,100,0,100,0,100,0,17.65,3.6,23.01,1.02,34.85,9.57,27.0,9.0,15.799370208430389,-6.20906670359937
2015,5,23,0,0,13.85,69.88,1018.4,0.0,0.7,0.0,0.0,96.25,28.17,16.67,96.25,0.0,2916.53,5.57,210.91,6.07,182.63,23.73,56.98,13.83,17.34,9.03,84,51,1020.7,1017.1,100.0,10.0,100,0,100,0,100,10,16.87,0.0,20.99,0.0,39.13,5.62,24.84,3.24,14.607113983061799,-0.5663447139535616
2015,5,24,0,0,15.37,73.12,1017.34,0.0,0.4,0.0,0.0,49.12,1.0,0.0,49.12,690.0,5979.02,7.12,307.43,9.56,238.68,17.16,57.38,12.51,19.32,10.59,89,58,1018.3,1016.3,100.0,0.0,24,0,0,0,100,0,16.24,0.36,20.53,0.8,31.53,6.99,18.0,6.12,17.45841820363782,2.6709411843856503
2015,5,25,0,0,14.77,80.21,1015.63,7.4,10.3,0.0,0.0,97.21,4.04,47.29,94.29,10.21,2704.71,6.14,294.15,8.18,299.96,12.62,280.18,9.47,17.26,11.82,96,65,1017.3,1013.6,100.0,55.0,37,0,100,0,100,2,11.3,1.8,19.8,1.53,36.76,0.51,20.52,1.44,16.61524902674874,5.453543577359547
2015,5,26,0,0,11.95,78.04,1018.47,0.2,1.1,0.0,0.0,69.12,0.0,0.92,69.12,232.34,4596.85,14.88,336.84,19.35,343.49,24.93,222.85,18.05,14.57,8.74,95,64,1023.4,1015.0,100.0,3.0,0,0,22,0,100,3,21.75,4.07,25.92,12.07,31.45,16.3,25.2,10.8,13.777355556952438,2.310039877080411
